../../../dataset/higgs,10.522584
../../../dataset/google,5.919184
../../../dataset/higgs,5.560532
../../../dataset/google,5.712676
../../../dataset/google,5.783357
../../../dataset/higgs,10.746188
../../../dataset/higgs,10.787252
../../../dataset/google,5.771911
../../../dataset/dc/amazon,8.429897
../../../dataset/dc/com-youtube,8.856707
../../../dataset/dc/com-youtube,8.655095
../../../dataset/dc/patents,5.197264
../../../dataset/hpc/12month1.mtx,9.312444
../../../dataset/dc/pokec,5.144267
../../../dataset/dc/google,5.714636
../../../dataset/dc/google,6.102203
../../../dataset/dc/higgs,9.820327
../../../dataset/dc/talk,3.488016
../../../dataset/dc/skitter,7.737443
../../../dataset/dc/soc-sign-epinions.mtx,10.167453
../../../dataset/dc/google,5.680645
../../../dataset/dc/stanford,6.252696
../../../dataset/dc/google,6.123356
../../../dataset/dc/google,6.122115
../../../dataset/dc/google,6.088267
../../../dataset/dc/google,6.082152
../../../dataset/dc/google,6.098157
../../../dataset/dc/google,6.122442
../../../dataset/dc/google,6.096512
../../../dataset/dc/google,6.095514
../../../dataset/dc/google,6.065358
../../../dataset/dc/google,4.304042
../../../dataset/dc/google,6.077445
../../../dataset/dc/google,6.088183
../../../dataset/dc/google,6.095416
../../../dataset/dc/google,6.096279
../../../dataset/dc/google,6.111777
../../../dataset/dc/google,5.696542
../../../dataset/dc/pokec,4.728950
../../../dataset/dc/google,6.126428
../../../dataset/dc/google,5.587045
../../../dataset/dc/google,6.051001
../../../dataset/dc/google,6.081290
../../../dataset/dc/google,6.083177
../../../dataset/dc/google,5.622968
../../../dataset/dc/google,5.226629
../../../dataset/dc/google,5.604845
../../../dataset/dc/pokec,5.558306
../../../dataset/dc/pokec,5.570244
../../../dataset/dc/google,6.130294
../../../dataset/dc/google,6.073537
../../../dataset/dc/google,6.109868
../../../dataset/dc/pokec,5.461840
../../../dataset/dc/talk,3.559652
../../../dataset/dc/soc-sign-epinions.mtx,11.672833
../../../dataset/dc/wb-edu,8.524420
../../../dataset/dc/soc-sign-epinions.mtx,11.884457
../../../dataset/dc/google,6.045315
../../../dataset/dc/google,5.725108
../../../dataset/dc/google,6.146325
../../../dataset/dc/higgs,10.179243
../../../dataset/dc/google,5.559134
../../../dataset/dc/pokec,5.549549
../../../dataset/dc/soc-sign-epinions.mtx,11.138246
../../../dataset/dc/amazon,7.728935
../../../dataset/hpc/rma10.mtx,29.962452
../../../dataset/hpc/dense4k,12.362395
../../../dataset/hpc/human_gene2.mtx,12.313958
../../../dataset/hpc/human_gene2.mtx,13.352983
../../../dataset/hpc/circuit5M.mtx,8.749124
../../../dataset/hpc/circuit5M.mtx,9.840593
../../../dataset/dc/roadNet-CA,8.974776
../../../dataset/dc/roadNet-CA,7.707688
../../../dataset/dc/livejournal,4.430459
../../../dataset/dc/livejournal,4.823457
../../../dataset/dc/skitter,7.666877
../../../dataset/dc/skitter,7.549740
../../../dataset/dc/topcats,7.036404
../../../dataset/dc/topcats,8.119016
../../../dataset/dc/patents,3.595292
../../../dataset/dc/patents,3.396748
../../../dataset/hpc/language.mtx,8.202719
../../../dataset/hpc/language.mtx,10.511174
../../../dataset/dc/IMDB.mtx,5.837058
../../../dataset/dc/IMDB.mtx,5.206304
../../../dataset/dc/IMDB.mtx,5.655482
../../../dataset/dc/com-youtube,7.112823
../../../dataset/dc/com-youtube,4.434244
../../../dataset/dc/com-youtube,7.096856
../../../dataset/dc/IMDB.mtx,5.685546
../../../dataset/dc/IMDB.mtx,5.769278
../../../dataset/dc/IMDB.mtx,5.818753
../../../dataset/dc/IMDB.mtx,5.653669
../../../dataset/dc/citationCiteseer.mtx,7.963420
../../../dataset/dc/talk,3.612798
../../../dataset/dc/wb-edu,9.868338
../../../dataset/dc/google,5.703562
../../../dataset/dc/google,6.102929
../../../dataset/dc/higgs,10.133195
../../../dataset/dc/higgs,8.812517
../../../dataset/dc/higgs,10.163438
../../../dataset/dc/amazon,7.654824
../../../dataset/dc/amazon,7.657709
../../../dataset/dc/pokec,4.784947
../../../dataset/dc/pokec,5.570175
../../../dataset/dc/citationCiteseer.mtx,7.198126
../../../dataset/dc/citationCiteseer.mtx,7.353291
../../../dataset/dc/skitter,7.541190
../../../dataset/dc/soc-sign-epinions.mtx,11.886136
../../../dataset/dc/stanford,8.051127
../../../dataset/dc/stanford,8.650184
../../../dataset/dc/talk,3.608023
../../../dataset/dc/talk,3.558515
../../../dataset/dc/wb-edu,8.803223
../../../dataset/dc/wb-edu,9.858889
../../../dataset/dc/livejournal,4.434173
../../../dataset/dc/livejournal,4.753222
../../../dataset/dc/NotreDame.mtx,19.245470
../../../dataset/dc/topcats,7.038599
../../../dataset/dc/topcats,8.154105
../../../dataset/dc/topcats,8.170497
../../../dataset/dc/berkstan,10.715753
../../../dataset/dc/wikipedia2009,5.224875
../../../dataset/dc/wikipedia2009,4.999373
../../../dataset/dc/wikipedia2009,5.196556
../../../dataset/hpc/coPapersDBLP.mtx,8.258557
../../../dataset/hpc/coPapersDBLP.mtx,9.013693
../../../dataset/dc/google,6.067005
../../../dataset/dc/google,5.330411
../../../dataset/dc/google,5.690510
../../../dataset/dc/google,1.907903
../../../dataset/dc/google,5.339915
../../../dataset/dc/higgs,8.857320
../../../dataset/dc/higgs,10.187774
../../../dataset/dc/higgs,8.818169
../../../dataset/dc/higgs,10.131430
../../../dataset/dc/pokec,5.576350
../../../dataset/dc/pokec,4.750118
../../../dataset/dc/pokec,5.574440
../../../dataset/dc/livejournal,4.839697
../../../dataset/dc/stanford,7.659634
../../../dataset/dc/talk,3.559315
../../../dataset/dc/topcats,7.139374
../../../dataset/dc/topcats,7.973823
../../../dataset/dc/topcats,8.168655
../../../dataset/dc/wikipedia2009,5.234190
../../../dataset/dc/wikipedia2009,5.038376
../../../dataset/dc/skitter,7.310400
../../../dataset/dc/skitter,7.529730
../../../dataset/dc/skitter,7.905672
../../../dataset/dc/skitter,7.974306
../../../dataset/dc/skitter,7.650355
../../../dataset/dc/socfb-konect.edges,4.102932
../../../dataset/dc/socfb-konect.edges,4.204222
../../../dataset/dc/IMDB.mtx,5.681366
../../../dataset/dc/IMDB.mtx,5.664129
../../../dataset/dc/IMDB.mtx,5.770656
../../../dataset/dc/topcats,7.990348
../../../dataset/dc/connectus.mtx,10.914527
../../../dataset/dc/connectus.mtx,9.083444
../../../dataset/dc/connectus.mtx,11.218664
../../../dataset/dc/amazon,7.698945
../../../dataset/dc/amazon,7.648906
../../../dataset/dc/wb-edu,8.917951
../../../dataset/dc/wb-edu,9.878133
../../../dataset/dc/patents,3.559504
../../../dataset/dc/patents,3.377867
../../../dataset/dc/patents,3.449098
../../../dataset/dc/com-youtube,7.226437
../../../dataset/dc/com-youtube,7.095348
../../../dataset/dc/com-youtube,7.227499
../../../dataset/dc/berkstan,10.596801
../../../dataset/dc/berkstan,10.653660
../../../dataset/dc/berkstan,10.769457
../../../dataset/dc/stanford,8.080935
../../../dataset/dc/stanford,7.206690
../../../dataset/dc/stanford,8.904477
../../../dataset/hpc/dc2.mtx,25.412627
../../../dataset/hpc/human_gene2.mtx,13.318774
../../../dataset/hpc/human_gene2.mtx,13.091066
../../../dataset/hpc/mouse_gene.mtx,13.020852
../../../dataset/hpc/mouse_gene.mtx,13.336922
../../../dataset/hpc/mouse_gene.mtx,11.826775
../../../dataset/hpc/FullChip.mtx,7.425508
../../../dataset/hpc/FullChip.mtx,7.217783
../../../dataset/hpc/circuit5M.mtx,9.825926
../../../dataset/dc/google,5.752306
../../../dataset/dc/google,6.115090
../../../dataset/dc/google,6.104184
../../../dataset/dc/google,6.092001
../../../dataset/dc/higgs,10.195370
../../../dataset/dc/higgs,8.722781
../../../dataset/dc/higgs,9.587754
../../../dataset/dc/amazon,7.662806
../../../dataset/dc/amazon,7.658635
../../../dataset/dc/amazon,7.676334
../../../dataset/dc/amazon,7.600398
../../../dataset/dc/com-youtube,7.232122
../../../dataset/dc/com-youtube,7.068129
../../../dataset/dc/livejournal,4.508305
../../../dataset/dc/livejournal,4.775801
../../../dataset/dc/talk,3.545132
../../../dataset/dc/talk,3.619093
../../../dataset/dc/talk,3.630711
../../../dataset/dc/talk,3.553525
../../../dataset/hpc/ins2.mtx,8.213054
../../../dataset/hpc/ins2.mtx,7.773333
../../../dataset/hpc/ins2.mtx,8.379257
../../../dataset/hpc/ins2.mtx,8.367192
../../../dataset/hpc/ins2.mtx,8.101500
../../../dataset/hpc/ins2.mtx,8.054931
../../../dataset/hpc/ins2.mtx,7.861776
../../../dataset/hpc/ins2.mtx,8.392138
../../../dataset/hpc/dc2.mtx,26.575377
../../../dataset/hpc/eu-2005.mtx,11.113548
../../../dataset/hpc/cop20k_A.mtx,11.355824
../../../dataset/hpc/cop20k_A.mtx,12.043381
../../../dataset/hpc/ASIC_680k.mtx,8.467519
../../../dataset/hpc/ASIC_680k.mtx,8.537979
../../../dataset/hpc/ASIC_680k.mtx,7.838962
../../../dataset/hpc/ASIC_680k.mtx,7.622996
../../../dataset/hpc/mip1.mtx,10.704793
../../../dataset/hpc/mip1.mtx,12.348921
../../../dataset/hpc/mip1.mtx,12.297295
../../../dataset/hpc/mouse_gene.mtx,12.990112
../../../dataset/hpc/mouse_gene.mtx,13.364383
../../../dataset/hpc/mouse_gene.mtx,13.029775
../../../dataset/dc/com-youtube,7.236650
../../../dataset/dc/com-youtube,7.284423
../../../dataset/dc/com-youtube,7.236177
../../../dataset/dc/amazon,8.194322
../../../dataset/dc/amazon,7.702818
../../../dataset/dc/amazon,7.609243
../../../dataset/dc/amazon,7.946784
../../../dataset/dc/amazon,7.732754
../../../dataset/dc/amazon,7.720545
../../../dataset/dc/amazon,7.662118
../../../dataset/dc/livejournal,4.457948
../../../dataset/dc/livejournal,4.773537
../../../dataset/dc/livejournal,4.402630
../../../dataset/dc/patents,3.550681
../../../dataset/dc/patents,3.470715
../../../dataset/dc/patents,3.227219
../../../dataset/dc/amazon,7.710055
../../../dataset/dc/pokec,5.586512
../../../dataset/dc/pokec,4.772594
../../../dataset/dc/higgs,8.805975
../../../dataset/dc/higgs,10.146217
../../../dataset/dc/higgs,9.710332
../../../dataset/dc/higgs,8.842908
../../../dataset/dc/google,5.642049
../../../dataset/dc/google,6.123654
../../../dataset/dc/google,6.220010
../../../dataset/dc/google,5.660533
../../../dataset/hpc/ins2.mtx,8.094552
../../../dataset/hpc/ins2.mtx,7.878242
../../../dataset/hpc/ins2.mtx,8.443049
../../../dataset/hpc/ins2.mtx,8.339498
../../../dataset/hpc/ins2.mtx,8.195502
../../../dataset/amazon,10.248131
../../../dataset/amazon,10.283067
../../../dataset/amazon,9.294405
../../../dataset/amazon,10.154647
../../../dataset/berkstan,9.829754
../../../dataset/berkstan,11.427281
../../../dataset/berkstan,31.411972
../../../dataset/google,1.585607
../../../dataset/google,5.725108
../../../dataset/google,5.949804
../../../dataset/google,6.083997
